sentence,label
买的是F调送来确实D调，真坑人，说的送笛膜来了也没有送，你还能不能弄得再差劲的，实在差,0
很好看的手链，带上很大气，很喜欢,1
为什么没有打气针阿！！！,0
差，充电有问题，接触一点不好,0
?抱枕很好，谢谢卖家,1
衣服质量很好，手感很舒服很柔软，做工很细致，赞一个。,1
鱼竿已经收到 我很喜欢 送到后马上试了一下很好用 非常满意,1
质量不太好，左边袖子没有扣子,0
宝贝收到了，店家发货速度很快，柜子包装的很好没有破损，做工精致，外型挺美观很时尚，夏天用来放红酒和酒杯真心不错，不错的宝贝哦，值了,1
东西还不错，就是客服的态度太差,0
收到了，质量很好，包装很高档，应该不错！卖家服务态度很好，满意,1
我买的银手镯没有你们说的，和照片上有很大差别，但是物流还是很好，说抛光很好，但是上面很多形迹，看上去像戴过的，还不是很圆。,0
带买的，还不知道好用不，没说啥...,1
这条裤子太拉圾了，帮朋友买的，她回家打开一看，裤子是坏的，这是在京东抅物最失望的一次，,0
此杯子的配套支架有问题，换了杯子还会裂。,0
颜色有点深，还不错，稍微有点薄。总体还不错，还没洗不知道掉不掉色,1
配的电池，还不错吧！,1
金光闪闪， 很上档次， 放在车内大小合适， 卖家还送了防滑垫， 很细心， 赞一个！,1
要的发票在哪里，，，，，,0
差评，买了不到10天底都穿了个洞，联系客服不理我。,0
我也是醉了，才一下午！,0
大品牌 质量没的说 用着很安心 线确实比一般的粗好多,1
宝贝收到了，色泽好，很好喝,1
同事用了还可以吧，不知道天黑够亮不。,1
其实是蒸汽朋克风吧，小时候很喜欢的一个作家,1
买的是2个钱也付了2个的却只给我发一个，难道发货前都不看下订单的吗？,0
还不错，挺轻便的，价格也合理，希望质量也不错就好了,1
款式很时尚哦，非常显瘦，棉衣挺暖和的，质量很好，性价比高,1
有点瘦，换货后再追加评价,1
拆开包装一看就拿出来一张光秃秃的塑料纸，里面的凝胶全留在包装袋里里，连续开了3个都一样，几十块钱还没见着水花就没了，心情糟糕极了,0
喜欢本书的内容，短小精悍，有一些观点值得细细体味。,1
小巧精致很可爱，女儿很喜欢,1
老妈子喜欢的菜，老妈子满意就行,1
还没看，看完了，再追加评论,1
长度偏长，重量偏重，快递慢。质量一般。,0
东东不不错，最大点有好了,1
衣服偏大，舒服態度不好，還好物流還行，,0
挺好的~就是买大了~,1
"键盘勉强能用,鼠标实在是比钢铁还硬,这用个P,手感啥都没有,只能就几十块买了个玩具",0
戴上去挺清晰的，还没下水试过。,1
第二次买了感觉不错~,1
还行吧，物流还可以。书的质量一般！,0
书页看起来不咋么样 质量还可以,1
鞋子不错，穿上很舒服，物有所值！不管是款式质量还是客服服务，都蛮好的，值得购买！,1
还说是京东自营，拆开一看没有发票，连包装袋都不一样，失了档次是其次，东西也不值这个价，不知道是不是假货。在京东上买东西越来越不放心了，真心不满意！,0
直接差评。买来一看竟然不是note3的充电头。。还要100多。。一星给快递员的，如果没有原装的就不要写原装充电器，这不是忽悠人吗？,0
东西与描述不符，商户售后消极，答应处理都是随便打发几句。,0
要的深蓝，发的黑红，太随意了吧！！！！！！！！！,0
图片跟实物相差太远了！说有六斤、两斤都没有！盖也盖不暖！给骗了！真不该在网上买东西！,0
选的红色 和图片差别太大是暗红色 快递是11号订的17号到的货 感觉不值188,0
正品包装盒没有，买了蓝色发个绿色，也不知道为什么这么马虎，只能退货了。,0
才用多久，现在就这样，半天没动静，什么情况！！！！,1
确实有点小贵啊，建议多作比较,0
衣服不错，小孩子很喜欢！物流也很给力！五星！！！！！,1
产品可以，快递不管恭维，时间太久了。。。。。,0
坑人，说的是己填充好，到手的却是个空袋子，让我弄什么填呢？,0
货物质量看起来不错，很好用！！！！,1
这车行太小喇叭也是坏的,0
质量哈市不错的 耐用,1
包包内层都是破的，第一次购，太垃圾了。,0
一般，边上的盘。穿两天木见了,1
物流很快，已经在用，感觉不错,1
实在是太不满意了，质量也太差了，并且还很薄???,0
洗衣效果感觉还好，就是噪音太大,1
说好的换，快递员打你电话都不听，连一点信誉都没有，跟你这种人做生意真的好怕好怕，京东怎么有你这的卖家，真是气死人，不过就几十块吗，这于吗，切,0
女款蓝色的没有S的也没有M，于是买了男款的S码。结果。。。还真的挺大的：）就宽松着穿吧！??,1
太差了，简直哄人的，不值得,0
裤子非常硬 没弹力 垃圾货 大家千万别买 谁买谁上当 谁买谁后悔 上火呀 钱白花了 无良商家 影响我对京东的看法,0
质量不是很好，买了太大,0
质量不错 尺寸正好 赞一个,1
公司认证发票用的，好用扫描图片清晰。,1
机箱风扇没送来，少主板螺丝，正在联系售后,0
尺码合适，穿着舒服，颜色没有色差,1
收到了，外观很好看，无太大色差，就是比较硬，综合来说对得起这价格,1
每一个你朝思暮想的女人背后都有一个男人搞她搞到想吐 当我知道那件事的时候 就不想再来京东买东西了。,0
就那个样，可以不，还非要评价,0
还行，感觉滤渣还可以，只是多用两次，稍微有点起毛，总的还可以,1
太差了吧 不光形状难看，还有裂缝,0
衣服呢，洗过之后好硬啊，手感很不好，硬,0
本来5星，现在给2星，傻吊 评分系统,0
宝贝很好，有需要会再来！谢谢店家！,1
我买的凉拖收到了 穿上挺舒服的 不磨脚 挺轻快 物流也快,1
配饭吃很美味，下次还来买,1
商品刚收到一看，有两处地方都掉线。,0
衣服很好，质量挺好的，穿着也很舒服，很满意的一次购物,1
宝贝很精致 就是大了一点 好在有备用的 自己又重新穿了 现在非常满意 希望宝贝能给我带来好运,1
这段时间出去玩了刚回来，宝贝质量很好！赞??,0
"既然都是一模一样大小的鞋垫，干嘛还标注37,38,39的码数，误导消费者。。。。害得我买了四双36码一般大小的。太阳",0
质量不好，女儿没穿几天鞋子带子旁边的纽扣就掉了。鞋子本来是两用的，现在只能当拖鞋穿了。,0
前面的一页是贴上去的！不知道是怎么弄得！,0
看了好久，为什么没有泰迪呢，一本书看完了也没找到,0
是名牌啊，做工精细好用，是真品,1
根本就不可以用，安卓用户扫码扫不出来,0
服务很好，有点薄，面料还可以,1
号码偏小，提醒购买者平日穿这个号码的人，估计都穿不了...,0
质量不错 喜欢o 漂亮,1
快递慢死了，等了10天，东西还行,1
没用几天坏了 现在返厂中,0
不错的一款手表 十分,1
不是磨毛的，很薄，还不如*的，摸上去不舒服,0
不错，没异味，颜色有误差，还可以，能接受,1
很好的沐浴露很香但是香味不是很持久，我就喜欢这样的，客服也很热情,1
看包装是还不错，发货挺快的,1
服务非常差，东西不值,0
此挂钟：1、静音！静音！安静时机械声音很大！2、挂钟的动力是电源！买挂钟不给电池！半成品！综述：再好！广告做的好。名不副实！不如不买！后悔！,0
鞋的质量真心不错，很暖和的样子，好看,1
还可以吧，下次去泡温泉の时候可以装些衣服,1
帮老人家买的！具体不清楚。质量也无从说起,1
U其U他收入，U是指行政单位依法取得本条第二款、第三款范围以外b的收入。,1
胃炎买来吃的，不过吃了 胃难受。,1
一星都不想给，垃圾，1 充不上电，2 接处口线都出来了！,0
不是很好，有点薄了，性价比低,1
感觉一般，内容不全面,0
质量很不错，店家服务好,1
还好看啦，送了小礼品很暖心。,1
虽然有点慢，不过衣衣满意！,1
物流快，鞋子上脚漂亮，儿子很喜欢，比运动鞋要买小一码。,1
有划痕，品相不好，不好,0
做工与塑料的材质还是差了点，装进路路通的车用纸巾很难合上，卡扣不好,0
"封三密码涂层被刮开的.换一本仍然这样.怀疑是哪个培训团体使用过的书,京东拿来卖了.内容是最基本的.",0
还没收到货，评价哪了？,0
和图片相差太大！实物很差,0
根本就不是黑色，像那种洗过很多次水的旧色，差！,0
机油貌似不错，已经加上了，发动机运转平稳，加速流畅，等一千公里后再评论吧,1
高大尚，特别好用，外观，内在都很好，满意，服务很不错奥,1
送的东西嘛，还可以，有点扎,0
开胶了，给爸穿了，不是太满意,0
质量不是太好，已经反厂一会，链断一次 服务太度还是不错的，坏的链马上給不补发了,0
挺好的 还没挂上呢...,1
TW美食寻访录，顺便可作海峡对岸行程的行美食指南,1
花的颜色质量不错，值得购买！,1
好酷的衣服，包装也好，摸着面料挺柔软的,1
"质量很好, 物美价廉, 满意",1
包装不错，款式可以，面料真的不行啊，这个价格有点贵，面料很硬，买的T恤洗了几水就破了，失望。,0
这价格降的也太快了吧，今天刚收货，就降成俩件*了，太坑人，不满意,0
好吃下次再来~年货、喜糖~棒棒哒~,1
点都不好，上面还有黄点点,0
汗，老板发错货给我了，算了，懒的退了,1
不知道评价好的朋友是怎么评价的？根本就不能用，不上色并且掉色，不知道你们用什么方法卖掉的，这是真京东最差的购物，一个星都不想给，但是那一个星去不掉。恶心得品牌，我会告诉所有的人,0
